ID,PAGO ERICK,Family Case Number,"	
Número de caso",Estado del Caso,Cantidad de Postes,Nombre de empresa / Cliente,Comuna,Fecha 1ra. Inspección,Fecha que se asignó,Fecha de inspección,TIENE PLANO?,X,Y,RESULTADO (ERICK),Observación TERRENO,INSPECTOR,E. DE P.
342,7,232314,232774,New Feasibility opened,24,Empresa Nacional de Telecomunicaciones S.A,San Miguel,,2025-07-31 00:00:00,2025-07-31 00:00:00,SI,33.487093S,70.645620W,RECHAZADO,proyecto rechazado saturacion espacio aereo indicios de trabajos ya realizados en terreno,ERICK SANDOVAL,15
343,8,232306,232776,New Feasibility opened,9,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-08-05 00:00:00,2025-08-06 00:00:00,SI,33.472200S,70.598785W,RECHAZADO,proyecto rechazado saturacion espacio aereo falta de soluciones mecanicas,ERICK SANDOVAL,16
344,8,232288,232778,New Feasibility opened,19,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.448833S,70.625272W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
345,8,233023,233202,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.449742S,70.610293W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
346,8,234803,235006,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Las condes,,2025-08-06 00:00:00,2025-08-06 00:00:00,SI,33.398330S,70.587730W,APROBADO,proyecto aprobado se solicita retiro escombro aereo y poda en el sector,ERICK SANDOVAL,16
347,8,234781,235007,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Independencia,,2025-08-11 00:00:00,2025-08-11 00:00:00,SI,33.416385S,70.652780W,APROBADO,proyecto aprobado se solicita retiro escombro aereo,ERICK SANDOVAL,16
348,8,234124,235009,New Feasibility opened,70,Ufinet Chile SPA,Santiago,,2025-08-11 00:00:00,2025-08-11 00:00:00,SI,33.470298S,70.627620W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma en terreno  se encuentran indicios de instalaciones ya realizadas en terreno,ERICK SANDOVAL,16
349,8,234111,235010,New Feasibility opened,37,Ufinet Chile SPA,Colina,,2025-08-11 00:00:00,2025-08-11 00:00:00,SI,33.292455S,70.725433W,APROBADO,"proyecto aprobado se solicita retiro de escombros aereos, poda en el sector, no sobrepasar el espacio de instalacion ya delimitado por las empresas de telecomunicacion en terreno",ERICK SANDOVAL,16
350,8,234101,235011,New Feasibility opened,25,Ufinet Chile SPA,Colina,,2025-08-11 00:00:00,2025-08-11 00:00:00,SI,33.287340S,70.733383W,APROBADO,proyecto aprobado se solicita retiro de escombros aereos y poda en el sector,ERICK SANDOVAL,16
351,8,234099,235012,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-08-06 00:00:00,2025-08-12 00:00:00,SI,"33°26'27.522""S","70°37'9.912""W",APROBADO,proyecto aprobado se solicita retiro escombro aereo regularizacion de vanos mencionados  mantener espacio delimitado por empresas de telecomunicaciones ya instaladas en terreno,ERICK SANDOVAL,16
352,8,234026,235014,New Feasibility opened,11,Empresa Nacional de Telecomunicaciones S.A,Ñuñoa,,2025-08-05 00:00:00,2025-08-05 00:00:00,SI,33.437670S,70.575687W,APROBADO,proyecto aprobado se solicita limpieza de escombro aereo y poda en el sector,ERICK SANDOVAL,16
353,8,233887,235015,New Feasibility opened,22,Ufinet Chile SPA,Vitacura,,2025-08-11 00:00:00,2025-08-12 00:00:00,SI,"33°22'57.42""S","70°32'28.77""W",RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
354,8,233760,235016,New Feasibility opened,30,Ufinet Chile SPA,Vitacura,,2025-08-11 00:00:00,2025-08-12 00:00:00,SI,33.381003S,70.544262W,APROBADO,proyecto aprobado se solicita poda en el sector y retiro de escombro aereo,ERICK SANDOVAL,16
355,8,233758,235019,New Feasibility opened,70,Ufinet Chile SPA,Vitacura,,2025-08-11 00:00:00,2025-08-12 00:00:00,SI,33.384368S,70.566233W,RECHAZADO,proyecto rechazado saturacion espacio aereo calle padre damian  deveuster  vanos fuera de norma,ERICK SANDOVAL,16
356,8,233756,235020,New Feasibility opened,70,Ufinet Chile SPA,Vitacura,,2025-08-11 00:00:00,2025-08-12 00:00:00,SI,33.387237S,70.576512W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,16
357,8,233610,235023,New Feasibility opened,22,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-08-06 00:00:00,2025-08-06 00:00:00,SI,33.412743S,70.567028W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,16
358,9,236403,236457,New Feasibility opened,13,Empresa Nacional de Telecomunicaciones S.A,Pudahuel,,2025-09-01 00:00:00,2025-09-01 00:00:00,SI,33.457568S,70.782800W,APROBADO,proyecto aprobado,ERICK SANDOVAL,17
359,9,236380,236458,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,La Granja,,2025-09-02 00:00:00,2025-09-03 00:00:00,SI,33.529630S,70.622858W,APROBADO,proyecto aprobado se solicita poda en el sector  y retiro de escombro aereo,ERICK SANDOVAL,17
360,9,235888,236464,New Feasibility opened,58,Empresa Nacional de Telecomunicaciones S.A,Lampa,,2025-09-01 00:00:00,2025-09-01 00:00:00,SI,33.274437S,70.757882W,RECHAZADO,proyecto rechazado en ruta se encuentran indicios de trabajos realizados en terreno sin generar poda en sector,ERICK SANDOVAL,17
361,9,235055,236471,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,La Florida,,2025-09-02 00:00:00,2025-09-02 00:00:00,SI,33.416498S,70.652740W,APROBADO,proyecto aprobado se solicita retiro de reserva tecnica fuera de norma,ERICK SANDOVAL,17
362,9,237012,237093,New Feasibility opened,14,Ufinet Chile SPA,La Reina,,2025-09-02 00:00:00,2025-09-02 00:00:00,SI,33.432485S,70.574677W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo regularizacion de vanos mencionados y adecuarse a normativa de distanciamiento de lineas electricas,ERICK SANDOVAL,17
363,9,237010,237094,New Feasibility opened,30,Ufinet Chile SPA,Las Condes,,2025-09-03 00:00:00,2025-09-03 00:00:00,SI,33.430412S,70.575060W,RECHAZADO,proyecto rechazado saturacion espacio aereo falta de soluciones mecanicas en linea de postacion Enel empresa solicita apoyos en postacion de fierro,ERICK SANDOVAL,17
364,9,237443,237461,New Feasibility opened,15,Empresa Nacional de Telecomunicaciones S.A,Maipú,,2025-09-01 00:00:00,2025-09-03 00:00:00,SI,33.514503S,70.732140W,RECHAZADO,proyecto rechazado saturacion espacio aereo mas de 10 apoyos por poste,ERICK SANDOVAL,17
365,9,237413,237463,New Feasibility opened,15,Ufinet Chile SPA,Maipú,,2025-09-01 00:00:00,2025-09-03 00:00:00,REPETIDO CON EL 237443,33.514503S,70.732140W,RECHAZADO,proyecto rechazado saturacion espacio aereo mas de 10 apoyos por poste,ERICK SANDOVAL,17
366,9,237316,237464,New Feasibility opened,41,Empresa Nacional de Telecomunicaciones S.A,Providencia,,2025-09-03 00:00:00,2025-09-03 00:00:00,SI,33.390110S,70.596902W,APROBADO,proyecto aprobado se solicita poda en el sector retiro escombro aereo y regularizacion de vanos mencionados en informe,ERICK SANDOVAL,17
367,9,237636,238132,New Feasibility opened,7,Empresa Nacional de Telecomunicaciones S.A,Lo Prado,,2025-09-01 00:00:00,2025-09-03 00:00:00,SI,33.441568S,70.718035W,APROBADO,proyecto aprobado se solicita poda en el sector regularizacion de vanos mencionados  escombro aereo,ERICK SANDOVAL,17
368,9,237685,238133,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Lampa,,2025-09-01 00:00:00,2025-09-01 00:00:00,SI,33.322602S,70.720277W,RECHAZADO,proyecto rechazado saturacion espacio aereo falta de soluciones mecanicas,ERICK SANDOVAL,17
369,9,238103,238134,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Quilicura,,2025-09-01 00:00:00,2025-09-01 00:00:00,SI,33.348813S,70.739597W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo y  mantener espacio de instalacion ya delimitado por telcos en terreno,ERICK SANDOVAL,17
370,9,238122,238135,New Feasibility opened,7,Ufinet Chile SPA,Providencia,,2025-09-03 00:00:00,2025-09-03 00:00:00,SI,33.427250S,70.612822W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,17
371,9,238124,238136,New Feasibility opened,52,Ufinet Chile SPA,Providencia,,2025-09-03 00:00:00,2025-09-03 00:00:00,SI,33.430710S,70.598353W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma bajadas laterales fuera de norma,ERICK SANDOVAL,17
372,9,238128,238137,New Feasibility opened,70,Ufinet Chile SPA,Vitacura,,2025-09-02 00:00:00,2025-09-02 00:00:00,SI,33.389948S,70.558907W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,17
373,9,238129,238138,New Feasibility opened,53,Ufinet Chile SPA,Vitacura,,2025-09-02 00:00:00,2025-09-02 00:00:00,SI,33.384473S,70.542828W,RECHAZADO,proyecto rechazado en ruta se encuentran vanos fuera de norma y saturacion en el espacio aereo,ERICK SANDOVAL,17
374,9,240207,240874,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Independencia,,2025-09-01 00:00:00,2025-09-01 00:00:00,SI,33.423908S,70.660502W,RECHAZADO,proyecto rechazado saturacion espacio aereo  saturacion espacio aereo vano fuera de norma no involucra cruce de vehi­culos,ERICK SANDOVAL,17
375,9,238409,240875,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-09-02 00:00:00,2025-09-02 00:00:00,SI,33.397938S,70.587847W,APROBADO,proyecto aprobado se solicita poda en el sector,ERICK SANDOVAL,17
376,9,239360,240876,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-09-01 00:00:00,2025-09-02 00:00:00,SI,33.489430S,70.707755W,RECHAZADO,proyecto rechazado saturacion espacio aereo  mas de 10 apoyos por poste,ERICK SANDOVAL,17
377,9,240011,240878,New Feasibility opened,16,Ufinet Chile SPA,Providencia,,2025-09-03 00:00:00,2025-09-03 00:00:00,SI,33.436275S,70.628235w,RECHAZADO,proyecto rechazado saturacion espacio aereo falta de soluciones mecanicas,ERICK SANDOVAL,17
378,10,242050,243049,New Feasibility opened,15,Empresa Nacional de Telecomunicaciones S.A,Maipú,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°28'29.562""S","70°44'7.584""W",APROBADO,proyecto aprobado se solicita retiro de escombro aereo en terreno   de este modo  se evita una saturacion de espacio aereo con nueva instalacion,ERICK SANDOVAL,18
379,10,242025,243050,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°24'3.228""S","70°32'48.194""W",APROBADO,proyecto aprobado se solicita retiro escombro aereo poda en el sector y regularizacion de vanos mencionados,ERICK SANDOVAL,18
380,10,243078,243278,New Feasibility opened,38,WOM S.A.,Peñalolén,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°28'33.114""S","70°33'56.706""W",RECHAZADO,proyecto  rechazado en ruta se encuentran indicios de trabajos ya realizados en terreno,ERICK SANDOVAL,18
381,10,243455,243933,New Feasibility opened,36,Ufinet Chile SPA,Santiago,,2025-10-02 00:00:00,2025-10-03 00:00:00,SI,"33°28'1.686""S","70°39'49.47""W",RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,18
382,10,243451,243935,New Feasibility opened,50,Ufinet Chile SPA,Santiago,,2025-10-02 00:00:00,2025-10-03 00:00:00,SI,"33°28'24.15""S","70°39'44.526""W",RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,18
383,10,243445,243936,New Feasibility opened,57,Ufinet Chile SPA,Santiago,,2025-10-02 00:00:00,2025-10-03 00:00:00,SI,"33°28'11.91""S","70°38'59.76""W",RECHAZADO,proyecto rechazado saturacion espacio aereo bajadas laterales fuera de norma vanos fuera de norma,ERICK SANDOVAL,18
384,10,243356,243939,New Feasibility opened,35,WOM S.A.,Recoleta,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°24'28.146""S","70°38'13.314""W",RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,18
385,10,244679,244683,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,La Florida,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°30'42.102""S","70°34'34.746""W",APROBADO,proyecto aprobado se solicita retiro de escombro aereo y regularizacion de vano mencionado,ERICK SANDOVAL,18
386,10,245076,246797,New Feasibility opened,13,Empresa Nacional de Telecomunicaciones S.A,Macul,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°29'15.954""S","70°36'42.324""W",RECHAZADO,proyecto rechazado falta de soluciones mecanicas en poste donde se solicita remate de proyecto,ERICK SANDOVAL,18
387,10,244702,246798,New Feasibility opened,2,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,"33°24'57.378""S","70°35'22.29""W",APROBADO,proyecto aprobado,ERICK SANDOVAL,18
388,10,247968,248478,New Feasibility opened,41,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-10-01 00:00:00,2025-10-03 00:00:00,SI,33.389023S,70.589987W,APROBADO,proyecto aprobado se solicita  poda en el sector retiro de escombro aereo y regularizacion de vanos mencionados en el informe,ERICK SANDOVAL,18
389,10,248450,248479,New Feasibility opened,43,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-10-02 00:00:00,2025-10-03 00:00:00,SI,"33°25'42.786""S","70°41'11.976""W",APROBADO,proyecto aprobado solicitando a empresa retirar escombro aereo generar poda en proyecto  regularizar vanos mencionados y omitir instalaciones en calle mapocho dado a saturacion en espacio aereo encontrada solo en ese tramo del proyecto,ERICK SANDOVAL,18
390,10,248958,248961,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-10-15 00:00:00,2025-10-15 00:00:00,SI,33.40408S,70.59790500000001W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,18
391,10,249287,249658,New Feasibility opened,26,Empresa Nacional de Telecomunicaciones S.A,Recoleta,,2025-10-16 00:00:00,2025-10-17 00:00:00,SI,33.404203S,70.643237W,APROBADO,proyecto aprobado se solicita retiro escombro aereo,ERICK SANDOVAL,18
392,10,249694,249784,New Feasibility opened,6,Empresa Nacional de Telecomunicaciones S.A,Colina,,2025-10-16 00:00:00,2025-10-17 00:00:00,SI,33.30109S,70.71552166666667W,APROBADO,proyecto aprobado se solicita regularizar vanos mencionados,ERICK SANDOVAL,18
393,10,250885,251046,New Feasibility opened,13,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-10-15 00:00:00,2025-10-15 00:00:00,SI,"33°22'3.75""S",70°33'22.686W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo  regularizacion de vanos mencionados  y poda en sector solicitado para proyecto,ERICK SANDOVAL,18
394,10,250881,251047,New Feasibility opened,67,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-10-15 00:00:00,2025-10-17 00:00:00,SI,"33°22'13.422""S","70°32'44.317""W",APROBADO,proyecto aprobado se solicit retiro escombro aereo poda en sector regularizacion de vanos mencionados,ERICK SANDOVAL,18
395,10,250878,251048,New Feasibility opened,23,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-10-16 00:00:00,2025-10-20 00:00:00,SI,33.426628S,70.681693W,APROBADO,proyecto aprobado se solicita retiro de escombros aereos regularizacion de vanos mencionados  poda en el sector y que se genere una nueva solicitud  de este mismo caso esta vez mencionando  la postacion que se indica no fue echo en plano,ERICK SANDOVAL,18
396,10,249992,251049,New Feasibility opened,18,Empresa Nacional de Telecomunicaciones S.A,Santiago,,2025-10-15 00:00:00,2025-10-23 00:00:00,SI,30.47062833333334S,70.67796833333333W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma interseccion exposicion y ramos subercaseaux,ERICK SANDOVAL,18
397,10,250877,251050,New Feasibility opened,0,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-10-15 00:00:00,2025-10-17 00:00:00,SI,-,-,RECHAZADO,proyecto rechazado csv de proyecto no coincide con planos presentados para analisis de factibilidad,ERICK SANDOVAL,18
398,10,250001,251051,New Feasibility opened,9,Empresa Nacional de Telecomunicaciones S.A,La Reina,,2025-10-15 00:00:00,2025-10-17 00:00:00,SI,33.43789166666666S,70.57252333333332W,APROBADO,proyecto aprobado se solicita retiro de escombro  aereo y retiro de reserva tecnica fuera de norma,ERICK SANDOVAL,18
399,10,250477,251052,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Quilicura,,2025-10-16 00:00:00,2025-10-17 00:00:00,SI,33.37353333333333S,70.75844166666667W,RECHAZADO,proyecto rechazado saturacion espacio aereo mas de 13 apoyos por poste,ERICK SANDOVAL,18
400,10,250854,251053,New Feasibility opened,38,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-10-16 00:00:00,2025-10-17 00:00:00,SI,33.399212S,70.676182W,RECHAZADO,proyecto rechazado saturacion espacio aereo,ERICK SANDOVAL,18
401,PP,252755,252937,New Feasibility opened,59,WOM S.A.,Maipú,,2025-11-13 00:00:00,2025-11-20 00:00:00,SI,33.528577S,70.769843W,RECHAZADO,proyecto rechazado saturacion espacio aÃ©reo vanos fuera de norma,ERICK SANDOVAL,19
402,PP,251920,252939,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Pudahuel,,2025-11-13 00:00:00,2025-11-14 00:00:00,SI,"33°26'40.284""S","70°44'43.986""W",APROBADO,proyecto aprobado se solicita retiro escombro aereo poda en el sector y retiro de reserva tecnica fuera de norma,ERICK SANDOVAL,19
403,PP,252971,254774,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Quilicura,,2025-11-13 00:00:00,2025-11-14 00:00:00,SI,33.332865S,70.71055500000001W,APROBADO,proyecto aprobado se solicita retiro escombro aereo poda en el sector y regularizacion de vanos mencionados,ERICK SANDOVAL,19
404,PP,254117,254775,New Feasibility opened,18,Empresa Nacional de Telecomunicaciones S.A,Quinta Normal,,2025-11-13 00:00:00,2025-11-21 00:00:00,SI,33.437207S,70.686782W,RECHAZADO,proyecto rechazado saturacion espacio aereo falta de soluciones mecanicas,ERICK SANDOVAL,19
405,PP,256122,256416,New Feasibility opened,67,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-11-13 00:00:00,2025-11-21 00:00:00,SI,"33°22'13.422""S","70°32'44.317""W",APROBADO,proyecto aprobado se solicita retiro de escombro aereo poda en el sector y regularizacion de vanos mencionados,ERICK SANDOVAL,19
406,PP,256008,257590,New Feasibility opened,17,Empresa Nacional de Telecomunicaciones S.A,La Cisterna,,2025-11-13 00:00:00,2025-11-14 00:00:00,SI,"33°31'13.272""S","70°39'41.286""W",RECHAZADO,proyecto rechazado saturacion espacio aereo  mas de 10 crucetas en postes saturados,ERICK SANDOVAL,19
407,PP,257535,257591,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-11-13 00:00:00,2025-11-14 00:00:00,SI,"33°23'12.33""S","70°33'51.774""W",RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,19
408,PP,257849,257990,New Feasibility opened,12,Empresa Nacional de Telecomunicaciones S.A,San Miguel,,2025-11-13 00:00:00,2025-11-14 00:00:00,SI,"33°29'2.328""S","70°39'24.54""W",APROBADO,proyecto aprobado se solicita retiro de escombro aereo y poda en el sector,ERICK SANDOVAL,19
409,PP,259011,259070,New Feasibility opened,40,CIRION TECHNOLOGIES CHILE S.A.,Lampa,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.31514653S,70.72759689W,RECHAZADO,proyecto rechazado saturacion espacio aereo  vano fuera de norma,ERICK SANDOVAL,
410,PP,258993,259089,New Feasibility opened,42,CIRION TECHNOLOGIES CHILE S.A.,Lampa,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.3123208S,70.73380928W,APROBADO,proyecto aprobado se solicita poda en terreno y mantener espacio ya ocupado por empresas de telecomunicaciones en postaciones en el sector,ERICK SANDOVAL,
411,PP,259182,259496,New Feasibility opened,27,CIRION TECHNOLOGIES CHILE S.A.,Pudahuel,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.39399475S,70.77059743W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo,ERICK SANDOVAL,
412,-,CORREO,-,realizar inspecciones en las comunas de Las Condes y Ñuñoa. adjuntamos punto con referencia que se encuentran cámaras instaladas en los postes que se deben verificar con registro fotográficos y datos para rellenar en la tabla descrita,9,CAMARAS,Las Condes,,2025-11-25 00:00:00,2025-11-25 00:00:00,NO,-33.416048°,-70.558505°,,,JACOB PINCHIANO,19
413,-,CORREO,-,realizar inspecciones en las comunas de Las Condes y Ñuñoa. adjuntamos punto con referencia que se encuentran cámaras instaladas en los postes que se deben verificar con registro fotográficos y datos para rellenar en la tabla descrita,17,CAMARAS,Ñuñoa,,2025-11-25 00:00:00,2025-11-25 00:00:00,NO,-33.444346°,-70.582212°,,,JACOB PINCHIANO,19
414,PP,259802,260342,New Feasibility opened,4,Empresa Nacional de Telecomunicaciones S.A,Vitacura,,2025-12-11 00:00:00,2025-12-12 00:00:00,SI,33.40237812S,70.59595436W,RECHAZADO,proyecto rechazado saturacion espacio aereo vanos fuera de norma,ERICK SANDOVAL,
415,PP,260156,260343,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Independencia,,2025-12-11 00:00:00,2025-12-15 00:00:00,SI,33.41479263S,70.65432482W,RECHAZADO,proyecto rechazado saturacion espacio aereo mas de 10 crucetas por postacion vano fuera de norma,ERICK SANDOVAL,
416,PP,260287,260344,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Las Condes,,2025-12-11 00:00:00,2025-12-12 00:00:00,SI,33.41573787S,70.58239557W,APROBADO,proyecto aprobado se solicita retirar escombro aereo,ERICK SANDOVAL,
417,PP,260371,260773,New Feasibility opened,7,Empresa Nacional de Telecomunicaciones S.A,Cerrillos,,2025-12-11 00:00:00,2025-12-15 00:00:00,SI,33.49887941S,70.72361714W,RECHAZADO,proyecto rechazado saturacion espacio aereo vano fuera de norma,ERICK SANDOVAL,
418,PP,261695,261911,New Feasibility opened,38,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.40090522S,70.68233802W,APROBADO,proyecto aprobado se solicita retiro escombro aereo poda en el sector y regularizacion de vanos fuera de norma en terreno,ERICK SANDOVAL,
419,PP,262647,263420,New Feasibility opened,38,Empresa Nacional de Telecomunicaciones S.A,Conchalí,,2025-12-10 00:00:00,2025-12-15 00:00:00,SI,33.40090522S,70.68233802W,APROBADO,proyecto aprobado se solicita retiro escombro aereo poda en el sector y regularizacion de vanos fuera de norma en terreno,ERICK SANDOVAL,
420,PP,261963,263421,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Pudahuel,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.44402915S,70.78040907W,APROBADO,proyecto aprobado se solicita retiro escombro aereo y reserva tecnica fuera de norma,ERICK SANDOVAL,
421,PP,263636,264021,New Feasibility opened,14,Empresa Nacional de Telecomunicaciones S.A,Colina,,2025-12-10 00:00:00,2025-12-12 00:00:00,SI,33.29922449S,70.7160096W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo poda en el sector y mantener normativa de vano,ERICK SANDOVAL,
422,PP,264119,264288,New Feasibility opened,3,Empresa Nacional de Telecomunicaciones S.A,Colina,,2025-12-11 00:00:00,2025-12-12 00:00:00,SI,33.30361613S,70.7157129W,APROBADO,proyecto aprobado se solicita retiro de escombro aereo,ERICK SANDOVAL,
423,,264290,264703,New Feasibility opened,21,Empresa Nacional de Telecomunicaciones S.A,La Reina,,,,SI,12d,,,,,
424,,264908,265048,New Feasibility opened,16,Empresa Nacional de Telecomunicaciones S.A,Peñalolén,,,,SI,11d,,,,,
425,,266496,266876,New Feasibility opened,33,Ufinet Chile SPA,La Cisterna,,,,SI,4d,,,,,
426,,265839,266878,New Feasibility opened,5,Empresa Nacional de Telecomunicaciones S.A,Colina,,,,SI,6d,,,,,
427,,265488,266879,New Feasibility opened,8,Empresa Nacional de Telecomunicaciones S.A,Estación Central,,,,SI,7d,,,,,
428,,265370,266880,New Feasibility opened,1,Empresa Nacional de Telecomunicaciones S.A,Providencia,,,,SI,7d,,,,,
429,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,
